chr	start	end
chr1	181350000	181360000
chr1	181400000	181410000
chr1	181540000	181550000
chr1	181840000	181850000
chr1	181880000	181890000
chr1	181920000	181930000
chr1	182010000	182020000
chr1	182020000	182030000
chr1	182120000	182130000
chr1	182140000	182150000
chr1	182250000	182260000
chr1	182280000	182290000
chr1	182340000	182350000
chr1	182370000	182380000
chr1	182400000	182410000
chr1	182410000	182420000
chr1	182460000	182470000
chr1	182480000	182490000
chr1	182490000	182500000
chr1	182510000	182520000
chr1	182530000	182540000
chr1	182760000	182770000
chr1	182950000	182960000
chr1	182960000	182970000
chr1	182980000	182990000
chr1	183140000	183150000
chr1	183220000	183230000
chr1	183290000	183300000
chr1	183340000	183350000
chr1	183360000	183370000
chr1	183370000	183380000
chr1	183380000	183390000
chr1	183430000	183440000
chr1	183440000	183450000
chr1	183660000	183670000
chr1	183670000	183680000
chr1	184030000	184040000
chr1	184230000	184240000
chr1	184720000	184730000
chr1	184730000	184740000
chr1	184740000	184750000
chr1	184820000	184830000
chr1	184840000	184850000
chr1	184880000	184890000
chr1	184990000	185000000
chr1	185000000	185010000
chr1	185200000	185210000
chr1	185320000	185330000
chr1	185330000	185340000
chr1	185360000	185370000
chr1	185450000	185460000
chr1	185480000	185490000
chr1	186110000	186120000
chr1	186180000	186190000
chr1	186700000	186710000
chr1	186740000	186750000
chr1	186750000	186760000
chr1	186830000	186840000
chr1	187210000	187220000
chr1	187600000	187610000
chr1	187610000	187620000
chr1	187650000	187660000
chr1	187970000	187980000
chr1	187990000	188000000
chr1	188070000	188080000
chr1	188710000	188720000
chr1	188720000	188730000
chr1	189000000	189010000
chr1	189060000	189070000
chr1	189340000	189350000
chr1	189680000	189690000
chr1	189720000	189730000
chr1	189750000	189760000
chr1	189870000	189880000
chr1	189880000	189890000
chr1	189920000	189930000
chr1	190160000	190170000
chr1	190170000	190180000
chr1	190680000	190690000
chr1	190790000	190800000
chr1	190910000	190920000
chr1	190920000	190930000
chr1	190940000	190950000
chr1	190970000	190980000
chr1	191020000	191030000
chr1	191060000	191070000
chr1	191090000	191100000
chr1	191180000	191190000
chr1	191220000	191230000
chr1	191310000	191320000
chr1	191320000	191330000
chr1	191390000	191400000
chr1	191570000	191580000
chr1	191710000	191720000
chr1	191800000	191810000
chr1	191820000	191830000
chr1	191900000	191910000
chr1	191930000	191940000
chr1	191980000	191990000
chr1	191990000	192000000
chr1	192090000	192100000
chr1	192130000	192140000
chr1	192190000	192200000
chr1	192770000	192780000
chr1	192830000	192840000
chr1	192850000	192860000
chr1	193030000	193040000
chr1	193120000	193130000
chr1	193130000	193140000
chr1	193170000	193180000
chr1	193250000	193260000
chr1	193270000	193280000
chr1	193320000	193330000
chr1	193330000	193340000
chr1	193360000	193370000
chr1	193370000	193380000
chr1	194610000	194620000
chr1	194620000	194630000
chr1	194870000	194880000
chr1	194930000	194940000
chr1	194970000	194980000
chr1	195010000	195020000
chr1	195090000	195100000
chr1	195130000	195140000
chr1	195240000	195250000
chr2	3110000	3120000
chr2	3280000	3290000
chr2	3330000	3340000
chr2	3410000	3420000
chr2	3420000	3430000
chr2	3470000	3480000
chr2	3510000	3520000
chr2	3710000	3720000
chr2	3730000	3740000
chr2	3790000	3800000
chr2	3800000	3810000
chr2	4010000	4020000
chr2	4150000	4160000
chr2	4400000	4410000
chr2	4430000	4440000
chr2	4550000	4560000
chr2	4560000	4570000
chr2	4650000	4660000
chr2	4710000	4720000
chr2	4880000	4890000
chr2	4910000	4920000
chr2	5010000	5020000
chr2	5060000	5070000
chr2	5080000	5090000
chr2	5130000	5140000
chr2	5380000	5390000
chr2	5670000	5680000
chr2	5710000	5720000
chr2	5840000	5850000
chr2	5890000	5900000
chr2	5940000	5950000
chr2	5950000	5960000
chr2	6100000	6110000
chr2	6120000	6130000
chr2	6130000	6140000
chr2	6210000	6220000
chr2	6320000	6330000
chr2	6720000	6730000
chr2	6870000	6880000
chr2	6880000	6890000
chr2	7080000	7090000
chr2	7390000	7400000
chr2	7400000	7410000
chr2	9070000	9080000
chr2	9870000	9880000
chr2	10040000	10050000
chr2	10070000	10080000
chr2	10080000	10090000
chr2	10150000	10160000
chr2	10370000	10380000
chr2	10820000	10830000
chr2	11170000	11180000
chr2	11500000	11510000
chr2	11530000	11540000
chr2	11550000	11560000
chr2	11600000	11610000
chr2	11660000	11670000
chr2	11700000	11710000
chr2	11770000	11780000
chr2	12300000	12310000
chr2	12410000	12420000
chr2	12700000	12710000
chr2	12920000	12930000
chr2	13010000	13020000
chr2	13270000	13280000
chr2	13540000	13550000
chr2	13570000	13580000
chr2	13790000	13800000
chr2	14050000	14060000
chr2	14070000	14080000
chr2	14340000	14350000
chr2	14600000	14610000
chr2	14730000	14740000
chr2	14740000	14750000
chr2	14870000	14880000
chr2	15040000	15050000
chr2	15050000	15060000
chr2	16350000	16360000
chr2	17510000	17520000
chr2	17650000	17660000
chr2	17730000	17740000
chr2	17740000	17750000
chr2	17850000	17860000
chr2	18020000	18030000
chr2	18040000	18050000
chr2	18050000	18060000
chr2	18060000	18070000
chr2	18390000	18400000
chr2	18580000	18590000
chr2	18600000	18610000
chr2	18670000	18680000
chr2	18680000	18690000
chr2	18690000	18700000
chr2	18760000	18770000
chr2	18790000	18800000
chr2	18800000	18810000
chr2	18860000	18870000
chr2	18990000	19000000
chr2	19190000	19200000
chr2	19270000	19280000
chr2	19340000	19350000
chr2	19370000	19380000
chr2	19410000	19420000
chr2	19430000	19440000
chr2	19550000	19560000
chr2	19650000	19660000
chr2	19900000	19910000
chr2	19910000	19920000
chr2	20380000	20390000
chr2	20510000	20520000
chr2	20520000	20530000
chr2	20940000	20950000
chr2	20960000	20970000
chr2	21140000	21150000
chr2	21200000	21210000
chr2	21340000	21350000
chr2	21360000	21370000
chr2	21370000	21380000
chr2	21900000	21910000
chr2	21910000	21920000
chr2	22330000	22340000
chr2	22620000	22630000
chr2	22740000	22750000
chr2	22770000	22780000
chr2	22890000	22900000
chr2	23030000	23040000
chr2	23040000	23050000
chr2	23060000	23070000
chr2	23150000	23160000
chr2	23230000	23240000
chr2	23570000	23580000
chr2	24040000	24050000
chr2	24360000	24370000
chr2	24400000	24410000
chr2	24520000	24530000
chr2	24760000	24770000
chr2	24910000	24920000
chr2	24920000	24930000
chr2	24930000	24940000
chr2	24940000	24950000
chr2	24950000	24960000
chr2	24960000	24970000
chr2	24970000	24980000
chr2	25050000	25060000
chr2	25160000	25170000
chr2	25180000	25190000
chr2	25190000	25200000
chr2	25210000	25220000
chr2	25220000	25230000
chr2	25240000	25250000
chr2	25250000	25260000
chr2	25260000	25270000
chr2	25270000	25280000
chr2	25280000	25290000
chr2	25290000	25300000
chr2	25310000	25320000
chr2	25330000	25340000
chr2	25350000	25360000
chr2	25360000	25370000
chr2	25370000	25380000
chr2	25390000	25400000
chr2	25400000	25410000
chr2	25420000	25430000
chr2	25430000	25440000
chr2	25450000	25460000
chr2	25460000	25470000
chr2	25470000	25480000
chr2	25500000	25510000
chr2	25540000	25550000
chr2	25550000	25560000
chr2	25570000	25580000
chr2	25580000	25590000
chr2	25600000	25610000
chr2	25610000	25620000
chr2	25620000	25630000
chr2	25700000	25710000
chr2	25860000	25870000
chr2	25870000	25880000
chr2	25980000	25990000
chr2	26020000	26030000
chr2	26090000	26100000
chr2	26120000	26130000
chr2	26130000	26140000
chr2	26140000	26150000
chr2	26200000	26210000
chr2	26230000	26240000
chr2	26310000	26320000
chr2	26330000	26340000
chr2	26350000	26360000
chr2	26370000	26380000
chr2	26380000	26390000
chr2	26390000	26400000
chr2	26400000	26410000
chr2	26440000	26450000
chr2	26500000	26510000
chr2	26580000	26590000
chr2	26600000	26610000
chr2	26620000	26630000
chr2	26630000	26640000
chr2	26640000	26650000
chr2	26900000	26910000
chr2	26910000	26920000
chr2	26930000	26940000
chr2	26960000	26970000
chr2	27000000	27010000
chr2	27010000	27020000
chr2	27020000	27030000
chr2	27140000	27150000
chr2	27420000	27430000
chr2	27440000	27450000
chr2	27470000	27480000
chr2	27490000	27500000
chr2	27510000	27520000
chr2	27530000	27540000
chr2	27540000	27550000
chr2	27670000	27680000
chr2	27750000	27760000
chr2	27880000	27890000
chr2	28090000	28100000
chr2	28190000	28200000
chr2	28200000	28210000
chr2	28210000	28220000
chr2	28410000	28420000
chr2	28440000	28450000
chr2	28460000	28470000
chr2	28510000	28520000
chr2	28530000	28540000
chr2	28580000	28590000
chr2	28640000	28650000
chr2	28690000	28700000
chr2	28700000	28710000
chr2	28750000	28760000
chr2	28790000	28800000
chr2	28830000	28840000
chr2	28840000	28850000
chr2	28910000	28920000
chr2	29050000	29060000
chr2	29060000	29070000
chr2	29120000	29130000
chr2	29190000	29200000
chr2	29210000	29220000
chr2	29250000	29260000
chr2	29320000	29330000
chr2	29340000	29350000
chr2	29540000	29550000
chr2	29610000	29620000
chr2	29620000	29630000
chr2	29740000	29750000
chr2	29780000	29790000
chr2	29800000	29810000
chr2	29810000	29820000
chr2	29820000	29830000
chr2	29840000	29850000
chr2	29860000	29870000
chr2	29870000	29880000
chr2	29880000	29890000
chr2	29890000	29900000
chr2	29930000	29940000
chr2	29960000	29970000
chr2	30040000	30050000
chr2	30060000	30070000
chr2	30070000	30080000
chr2	30090000	30100000
chr2	30120000	30130000
chr2	30130000	30140000
chr2	30170000	30180000
chr2	30200000	30210000
chr2	30230000	30240000
chr2	30280000	30290000
chr2	30350000	30360000
chr2	30360000	30370000
chr2	30390000	30400000
chr2	30410000	30420000
chr2	30440000	30450000
chr2	30460000	30470000
chr2	30470000	30480000
chr2	30490000	30500000
chr2	30540000	30550000
chr2	30550000	30560000
chr2	30590000	30600000
chr2	30610000	30620000
chr2	30650000	30660000
chr2	30670000	30680000
chr2	30690000	30700000
chr2	30700000	30710000
chr2	30710000	30720000
chr2	30720000	30730000
chr2	30770000	30780000
chr2	30790000	30800000
chr2	30800000	30810000
chr2	30820000	30830000
chr2	30840000	30850000
chr2	30900000	30910000
chr2	30920000	30930000
chr2	30930000	30940000
chr2	30940000	30950000
chr2	30950000	30960000
chr2	30960000	30970000
chr2	30980000	30990000
chr2	31060000	31070000
chr2	31100000	31110000
chr2	31140000	31150000
chr2	31150000	31160000
chr2	31230000	31240000
chr2	31240000	31250000
chr2	31250000	31260000
chr2	31260000	31270000
chr2	31290000	31300000
chr2	31310000	31320000
chr2	31460000	31470000
chr2	31470000	31480000
chr2	31570000	31580000
chr2	31640000	31650000
chr2	31650000	31660000
chr2	31670000	31680000
chr2	31680000	31690000
chr2	31750000	31760000
chr2	31760000	31770000
chr2	31820000	31830000
chr2	31840000	31850000
chr2	31940000	31950000
chr2	31950000	31960000
chr2	31970000	31980000
chr2	32080000	32090000
chr2	32090000	32100000
chr2	32130000	32140000
chr2	32150000	32160000
chr2	32160000	32170000
chr2	32170000	32180000
chr2	32230000	32240000
chr2	32250000	32260000
chr2	32260000	32270000
chr2	32280000	32290000
chr2	32350000	32360000
chr2	32360000	32370000
chr2	32380000	32390000
chr2	32390000	32400000
chr2	32420000	32430000
chr2	32430000	32440000
chr2	32450000	32460000
chr2	32530000	32540000
chr2	32570000	32580000
chr2	32580000	32590000
chr2	32600000	32610000
chr2	32620000	32630000
chr2	32640000	32650000
chr2	32690000	32700000
chr2	32710000	32720000
chr2	32720000	32730000
chr2	32740000	32750000
chr2	32750000	32760000
chr2	32770000	32780000
chr2	32810000	32820000
chr2	32840000	32850000
chr2	32850000	32860000
chr2	32870000	32880000
chr2	32960000	32970000
chr2	32980000	32990000
chr2	33080000	33090000
chr2	33120000	33130000
chr2	33130000	33140000
chr2	33210000	33220000
chr2	33370000	33380000
chr2	33390000	33400000
chr2	33430000	33440000
chr2	33460000	33470000
chr2	33540000	33550000
chr2	33580000	33590000
chr2	33610000	33620000
chr2	33640000	33650000
chr2	33870000	33880000
chr2	33880000	33890000
chr2	33960000	33970000
chr2	33980000	33990000
chr2	34100000	34110000
chr2	34140000	34150000
chr2	34240000	34250000
chr2	34250000	34260000
chr2	34350000	34360000
chr2	34360000	34370000
chr2	34370000	34380000
chr2	34400000	34410000
chr2	34630000	34640000
chr2	34640000	34650000
chr2	34670000	34680000
chr2	34750000	34760000
chr2	34770000	34780000
chr2	34790000	34800000
chr2	34800000	34810000
chr2	34820000	34830000
chr2	34860000	34870000
chr2	34870000	34880000
chr2	34890000	34900000
chr2	34900000	34910000
chr2	34910000	34920000
chr2	34970000	34980000
chr2	35100000	35110000
chr2	35110000	35120000
chr2	35130000	35140000
chr2	35190000	35200000
chr2	35200000	35210000
chr2	35210000	35220000
chr2	35250000	35260000
chr2	35320000	35330000
chr2	35330000	35340000
chr2	35390000	35400000
chr2	35460000	35470000
chr2	35540000	35550000
chr2	35550000	35560000
chr2	35580000	35590000
chr2	35600000	35610000
chr2	35610000	35620000
chr2	35620000	35630000
chr2	35660000	35670000
chr2	35970000	35980000
chr2	35980000	35990000
chr2	36010000	36020000
chr2	36020000	36030000
chr2	36040000	36050000
chr2	36090000	36100000
chr2	36100000	36110000
chr2	36130000	36140000
chr2	36200000	36210000
chr2	36230000	36240000
chr2	37350000	37360000
chr2	37420000	37430000
chr2	37430000	37440000
chr2	37440000	37450000
chr2	37450000	37460000
chr2	37700000	37710000
chr2	37770000	37780000
chr2	37780000	37790000
chr2	38010000	38020000
chr2	38280000	38290000
chr2	38330000	38340000
chr2	38350000	38360000
chr2	38370000	38380000
chr2	38510000	38520000
chr2	38570000	38580000
chr2	38640000	38650000
chr2	38650000	38660000
chr2	38680000	38690000
chr2	38820000	38830000
chr2	38920000	38930000
chr2	38930000	38940000
chr2	38990000	39000000
chr2	39000000	39010000
chr2	39060000	39070000
chr2	39180000	39190000
chr2	39190000	39200000
chr2	39220000	39230000
chr2	42650000	42660000
chr2	44550000	44560000
chr2	44920000	44930000
chr2	44970000	44980000
chr2	45100000	45110000
chr2	45110000	45120000
chr2	47530000	47540000
chr2	48310000	48320000
chr2	48530000	48540000
chr2	48810000	48820000
chr2	48940000	48950000
chr2	48950000	48960000
chr2	49310000	49320000
chr2	49450000	49460000
chr2	49560000	49570000
chr2	49570000	49580000
chr2	49610000	49620000
chr2	49620000	49630000
chr2	49650000	49660000
chr2	49660000	49670000
chr2	49780000	49790000
chr2	50060000	50070000
chr2	50290000	50300000
chr2	50970000	50980000
chr2	51140000	51150000
chr2	51930000	51940000
chr2	51970000	51980000
chr2	51980000	51990000
chr2	52030000	52040000
chr2	52070000	52080000
chr2	52210000	52220000
chr2	52420000	52430000
chr2	52490000	52500000
chr2	52500000	52510000
chr2	52540000	52550000
chr2	52550000	52560000
chr2	52670000	52680000
chr2	52740000	52750000
chr2	52850000	52860000
chr2	52950000	52960000
chr2	52980000	52990000
chr2	53060000	53070000
chr2	53190000	53200000
chr2	54080000	54090000
chr2	54430000	54440000
chr2	54440000	54450000
chr2	54550000	54560000
chr2	55430000	55440000
chr2	55470000	55480000
chr2	55480000	55490000
chr2	55810000	55820000
chr2	56450000	56460000
chr2	57100000	57110000
chr2	57110000	57120000
chr2	57120000	57130000
chr2	57180000	57190000
chr2	57220000	57230000
chr2	57230000	57240000
chr2	57610000	57620000
chr2	57690000	57700000
chr2	58320000	58330000
chr2	58350000	58360000
chr2	58560000	58570000
chr2	58590000	58600000
chr2	58660000	58670000
chr2	59160000	59170000
chr2	59180000	59190000
chr2	59200000	59210000
chr2	59210000	59220000
chr2	59430000	59440000
chr2	59460000	59470000
chr2	59510000	59520000
chr2	59520000	59530000
chr2	59610000	59620000
chr2	59640000	59650000
chr2	59730000	59740000
chr2	59880000	59890000
chr2	60030000	60040000
chr2	60120000	60130000
chr2	60200000	60210000
chr2	60210000	60220000
chr2	60220000	60230000
chr2	60280000	60290000
chr2	60380000	60390000
chr2	60550000	60560000
chr2	60710000	60720000
chr2	60800000	60810000
chr2	60880000	60890000
chr2	60960000	60970000
chr2	61400000	61410000
chr2	61450000	61460000
chr2	61590000	61600000
chr2	61650000	61660000
chr2	61710000	61720000
chr2	61800000	61810000
chr2	61810000	61820000
chr2	62040000	62050000
chr2	62340000	62350000
chr2	62410000	62420000
chr2	62640000	62650000
chr2	62660000	62670000
chr2	63180000	63190000
chr2	64090000	64100000
chr2	65020000	65030000
chr2	65230000	65240000
chr2	65410000	65420000
chr2	65620000	65630000
chr2	65650000	65660000
chr2	65660000	65670000
chr2	65670000	65680000
chr2	65790000	65800000
chr2	65840000	65850000
chr2	65860000	65870000
chr2	65890000	65900000
chr2	65930000	65940000
chr2	65940000	65950000
chr2	66040000	66050000
chr2	66120000	66130000
chr2	66250000	66260000
chr2	66400000	66410000
chr2	66410000	66420000
chr2	66430000	66440000
chr2	66440000	66450000
chr2	66630000	66640000
chr2	67560000	67570000
chr2	68460000	68470000
chr2	68470000	68480000
chr2	68860000	68870000
chr2	69200000	69210000
chr2	69240000	69250000
chr2	69580000	69590000
chr2	69630000	69640000
chr2	69640000	69650000
chr2	69710000	69720000
chr2	69720000	69730000
chr2	69780000	69790000
chr2	69790000	69800000
chr2	69820000	69830000
chr2	69860000	69870000
chr2	69880000	69890000
chr2	69890000	69900000
chr2	70470000	70480000
chr2	70500000	70510000
chr2	70560000	70570000
chr2	70660000	70670000
chr2	70700000	70710000
chr2	70820000	70830000
chr2	70850000	70860000
chr2	70990000	71000000
chr2	71030000	71040000
chr2	71050000	71060000
chr2	71110000	71120000
chr2	71190000	71200000
chr2	71210000	71220000
chr2	71360000	71370000
chr2	71380000	71390000
chr2	71450000	71460000
chr2	71520000	71530000
chr2	71580000	71590000
chr2	71620000	71630000
chr2	71630000	71640000
chr2	71690000	71700000
chr2	71780000	71790000
