chr	start	end
chr1	137220000	137230000
chr1	137320000	137330000
chr1	137890000	137900000
chr1	137900000	137910000
chr1	138610000	138620000
chr1	138620000	138630000
chr1	138830000	138840000
chr1	138840000	138850000
chr1	138850000	138860000
chr1	138900000	138910000
chr1	138960000	138970000
chr1	139370000	139380000
chr1	139420000	139430000
chr1	139450000	139460000
chr1	139490000	139500000
chr1	139940000	139950000
chr1	140040000	140050000
chr1	140240000	140250000
chr1	140720000	140730000
chr1	143700000	143710000
chr1	143730000	143740000
chr1	143740000	143750000
chr1	143770000	143780000
chr1	144000000	144010000
chr1	146490000	146500000
chr1	149170000	149180000
chr1	149960000	149970000
chr1	150090000	150100000
chr1	150100000	150110000
chr1	150390000	150400000
chr1	150650000	150660000
chr1	150990000	151000000
chr1	151170000	151180000
chr1	151340000	151350000
chr1	151420000	151430000
chr1	151430000	151440000
chr1	151490000	151500000
chr1	151500000	151510000
chr1	151570000	151580000
chr1	151680000	151690000
chr1	151750000	151760000
chr1	151870000	151880000
chr1	151880000	151890000
chr1	152070000	152080000
chr1	152080000	152090000
chr1	152090000	152100000
chr1	152290000	152300000
chr1	152380000	152390000
chr1	152390000	152400000
chr1	152400000	152410000
chr1	152620000	152630000
chr1	152730000	152740000
chr1	152760000	152770000
chr1	152790000	152800000
chr1	152900000	152910000
chr1	152950000	152960000
chr1	153000000	153010000
chr1	153010000	153020000
chr1	153030000	153040000
chr1	153070000	153080000
chr1	153090000	153100000
chr1	153180000	153190000
chr1	153320000	153330000
chr1	153330000	153340000
chr1	153340000	153350000
chr1	153410000	153420000
chr1	153420000	153430000
chr1	153480000	153490000
chr1	153520000	153530000
chr1	153530000	153540000
chr1	153540000	153550000
chr1	153550000	153560000
chr1	153640000	153650000
chr1	153650000	153660000
chr1	153730000	153740000
chr1	153740000	153750000
chr1	153800000	153810000
chr1	153890000	153900000
chr1	153900000	153910000
chr1	154110000	154120000
chr1	154200000	154210000
chr1	154720000	154730000
chr1	154790000	154800000
chr1	154800000	154810000
chr1	154880000	154890000
chr1	155080000	155090000
chr1	155090000	155100000
chr1	155150000	155160000
chr1	155230000	155240000
chr1	155240000	155250000
chr1	155410000	155420000
chr1	155550000	155560000
chr1	155720000	155730000
chr1	155730000	155740000
chr1	155740000	155750000
chr1	155810000	155820000
chr1	155890000	155900000
chr1	155970000	155980000
chr1	156030000	156040000
chr1	156040000	156050000
chr1	156110000	156120000
chr1	156200000	156210000
chr1	156300000	156310000
chr1	156310000	156320000
chr1	156420000	156430000
chr1	156470000	156480000
chr1	156540000	156550000
chr1	156550000	156560000
chr1	156560000	156570000
chr1	156610000	156620000
chr1	156660000	156670000
chr1	156670000	156680000
chr1	156710000	156720000
chr1	156720000	156730000
chr1	156930000	156940000
chr1	156940000	156950000
chr1	157070000	157080000
chr1	157080000	157090000
chr1	157410000	157420000
chr1	157440000	157450000
chr1	157450000	157460000
chr1	157550000	157560000
chr1	157560000	157570000
chr1	158350000	158360000
chr1	158360000	158370000
chr1	159230000	159240000
chr1	159330000	159340000
chr1	159520000	159530000
chr1	159810000	159820000
chr1	160040000	160050000
chr1	160140000	160150000
chr1	160190000	160200000
chr1	160200000	160210000
chr1	160210000	160220000
chr1	160300000	160310000
chr1	160350000	160360000
chr1	160650000	160660000
chr1	160760000	160770000
chr1	160790000	160800000
chr1	160900000	160910000
chr1	161030000	161040000
chr1	161060000	161070000
chr1	161070000	161080000
chr1	161130000	161140000
chr1	161140000	161150000
chr1	161170000	161180000
chr1	161190000	161200000
chr1	161240000	161250000
chr1	161250000	161260000
chr1	161280000	161290000
chr1	161530000	161540000
chr1	161740000	161750000
chr1	161870000	161880000
chr1	161950000	161960000
chr1	161960000	161970000
chr1	161970000	161980000
chr1	162470000	162480000
chr1	162540000	162550000
chr1	162560000	162570000
chr1	162570000	162580000
chr1	162660000	162670000
chr1	162730000	162740000
chr1	162740000	162750000
chr1	163150000	163160000
chr1	163300000	163310000
chr1	163310000	163320000
chr1	163400000	163410000
chr1	163770000	163780000
chr1	163780000	163790000
chr1	163920000	163930000
chr1	163930000	163940000
chr1	163990000	164000000
chr1	164010000	164020000
chr1	164020000	164030000
chr1	164150000	164160000
chr1	164180000	164190000
chr1	164240000	164250000
chr1	164250000	164260000
chr1	164270000	164280000
chr1	164300000	164310000
chr1	164370000	164380000
chr1	164450000	164460000
chr1	164500000	164510000
chr1	164890000	164900000
chr1	165010000	165020000
chr1	165090000	165100000
chr1	165110000	165120000
chr1	165120000	165130000
chr1	165190000	165200000
chr1	165230000	165240000
chr1	165280000	165290000
chr1	165320000	165330000
chr1	165400000	165410000
chr1	165450000	165460000
chr1	165460000	165470000
chr1	165620000	165630000
chr1	165630000	165640000
chr1	165640000	165650000
chr1	165650000	165660000
chr1	165700000	165710000
chr1	165760000	165770000
chr1	165780000	165790000
chr1	165840000	165850000
chr1	166000000	166010000
chr1	166040000	166050000
chr1	166120000	166130000
chr1	166130000	166140000
chr1	166150000	166160000
chr1	166230000	166240000
chr1	166250000	166260000
chr1	166280000	166290000
chr1	166300000	166310000
chr1	166370000	166380000
chr1	166380000	166390000
chr1	166400000	166410000
chr1	166410000	166420000
chr1	166480000	166490000
chr1	166840000	166850000
chr1	167000000	167010000
chr1	167260000	167270000
chr1	167270000	167280000
chr1	167280000	167290000
chr1	167300000	167310000
chr1	167330000	167340000
chr1	167340000	167350000
chr1	167350000	167360000
chr1	167370000	167380000
chr1	167390000	167400000
chr1	167440000	167450000
chr1	167590000	167600000
chr1	167620000	167630000
chr1	167660000	167670000
chr1	167670000	167680000
chr1	167680000	167690000
chr1	167690000	167700000
chr1	167800000	167810000
chr1	167880000	167890000
chr1	167920000	167930000
chr1	167930000	167940000
chr1	168220000	168230000
chr1	168350000	168360000
chr1	168380000	168390000
chr1	168410000	168420000
chr1	168420000	168430000
chr1	168430000	168440000
chr1	168670000	168680000
chr1	169530000	169540000
chr1	169740000	169750000
chr1	169910000	169920000
chr1	169920000	169930000
chr1	169930000	169940000
chr1	169960000	169970000
chr1	169970000	169980000
chr1	170010000	170020000
chr1	170070000	170080000
chr1	170110000	170120000
chr1	170170000	170180000
chr1	170210000	170220000
chr1	170250000	170260000
chr1	170580000	170590000
chr1	170590000	170600000
chr1	170640000	170650000
chr1	170770000	170780000
chr1	170860000	170870000
chr1	170870000	170880000
chr1	170880000	170890000
chr1	170900000	170910000
chr1	170990000	171000000
chr1	171030000	171040000
chr1	171040000	171050000
chr1	171050000	171060000
chr1	171060000	171070000
chr1	171070000	171080000
chr1	171080000	171090000
chr1	171090000	171100000
chr1	171100000	171110000
chr1	171110000	171120000
chr1	171140000	171150000
chr1	171150000	171160000
chr1	171160000	171170000
chr1	171190000	171200000
chr1	171220000	171230000
chr1	171240000	171250000
chr1	171250000	171260000
chr1	171260000	171270000
chr1	171270000	171280000
chr1	171280000	171290000
chr1	171290000	171300000
chr1	171310000	171320000
chr1	171320000	171330000
chr1	171330000	171340000
chr1	171340000	171350000
chr1	171350000	171360000
chr1	171360000	171370000
chr1	171370000	171380000
chr1	171380000	171390000
chr1	171400000	171410000
chr1	171410000	171420000
chr1	171430000	171440000
chr1	171440000	171450000
chr1	171470000	171480000
chr1	171500000	171510000
chr1	171510000	171520000
chr1	171890000	171900000
chr1	171900000	171910000
chr1	172000000	172010000
chr1	172010000	172020000
chr1	172020000	172030000
chr1	172050000	172060000
chr1	172080000	172090000
chr1	172120000	172130000
chr1	172140000	172150000
chr1	172150000	172160000
chr1	172200000	172210000
chr1	172210000	172220000
chr1	172240000	172250000
chr1	172260000	172270000
chr1	172290000	172300000
chr1	172300000	172310000
chr1	172310000	172320000
chr1	172320000	172330000
chr1	172340000	172350000
chr1	172360000	172370000
chr1	172370000	172380000
chr1	172460000	172470000
chr1	172480000	172490000
chr1	172490000	172500000
chr1	172500000	172510000
chr1	172510000	172520000
chr1	172520000	172530000
chr1	172530000	172540000
chr1	172540000	172550000
chr1	172550000	172560000
chr1	172560000	172570000
chr1	172610000	172620000
chr1	172630000	172640000
chr1	173340000	173350000
chr1	173350000	173360000
chr1	173360000	173370000
chr1	173380000	173390000
chr1	173390000	173400000
chr1	173420000	173430000
chr1	173570000	173580000
chr1	173860000	173870000
chr1	173870000	173880000
chr1	174170000	174180000
chr1	174500000	174510000
chr1	174920000	174930000
chr1	175490000	175500000
chr1	175620000	175630000
chr1	175690000	175700000
chr1	175880000	175890000
chr1	175930000	175940000
chr1	176270000	176280000
chr1	176630000	176640000
chr1	176810000	176820000
chr1	176830000	176840000
chr1	176990000	177000000
chr1	177250000	177260000
chr1	177320000	177330000
chr1	177330000	177340000
chr1	177440000	177450000
chr1	177700000	177710000
chr1	177740000	177750000
chr1	177750000	177760000
chr1	177790000	177800000
chr1	177960000	177970000
chr1	177970000	177980000
chr1	177980000	177990000
chr1	178130000	178140000
chr1	178180000	178190000
chr1	178200000	178210000
chr1	178220000	178230000
chr1	178270000	178280000
chr1	178280000	178290000
chr1	178310000	178320000
chr1	178320000	178330000
chr1	178330000	178340000
chr1	178360000	178370000
chr1	178400000	178410000
chr1	178520000	178530000
chr1	178530000	178540000
chr1	178910000	178920000
chr1	179260000	179270000
chr1	179460000	179470000
chr1	179510000	179520000
chr1	179540000	179550000
chr1	179660000	179670000
chr1	179710000	179720000
chr1	179730000	179740000
chr1	179800000	179810000
chr1	179840000	179850000
chr1	179850000	179860000
chr1	179910000	179920000
chr1	179950000	179960000
chr1	179960000	179970000
chr1	180190000	180200000
chr1	180220000	180230000
chr1	180250000	180260000
chr1	180260000	180270000
chr1	180310000	180320000
chr1	180320000	180330000
chr1	180330000	180340000
chr1	180360000	180370000
chr1	180380000	180390000
chr1	180400000	180410000
chr1	180430000	180440000
chr1	180480000	180490000
chr1	180540000	180550000
chr1	180560000	180570000
chr1	180570000	180580000
chr1	180630000	180640000
chr1	180640000	180650000
chr1	180690000	180700000
chr1	180720000	180730000
chr1	180760000	180770000
chr1	180770000	180780000
chr1	180790000	180800000
chr1	180810000	180820000
chr1	180840000	180850000
chr1	180850000	180860000
chr1	180880000	180890000
chr1	180890000	180900000
chr1	180900000	180910000
chr1	180910000	180920000
chr1	180930000	180940000
chr1	180940000	180950000
chr1	180980000	180990000
chr1	181010000	181020000
chr1	181140000	181150000
chr1	181150000	181160000
chr1	181200000	181210000
chr1	181210000	181220000
chr1	181230000	181240000
chr1	181250000	181260000
chr1	181350000	181360000
chr1	181510000	181520000
chr1	181780000	181790000
chr1	181830000	181840000
chr1	181840000	181850000
chr1	181850000	181860000
chr1	181880000	181890000
chr1	181920000	181930000
chr1	181950000	181960000
chr1	182010000	182020000
chr1	182020000	182030000
chr1	182030000	182040000
chr1	182120000	182130000
chr1	182140000	182150000
chr1	182170000	182180000
chr1	182180000	182190000
chr1	182190000	182200000
chr1	182280000	182290000
chr1	182330000	182340000
chr1	182340000	182350000
chr1	182400000	182410000
chr1	182410000	182420000
chr1	182480000	182490000
chr1	182490000	182500000
chr1	182510000	182520000
chr1	182520000	182530000
chr1	182530000	182540000
chr1	182580000	182590000
chr1	182740000	182750000
chr1	182760000	182770000
chr1	182770000	182780000
chr1	182860000	182870000
chr1	182880000	182890000
chr1	182950000	182960000
chr1	182960000	182970000
chr1	182980000	182990000
chr1	183080000	183090000
chr1	183220000	183230000
chr1	183280000	183290000
chr1	183290000	183300000
chr1	183340000	183350000
chr1	183360000	183370000
chr1	183370000	183380000
chr1	183380000	183390000
chr1	183390000	183400000
chr1	183420000	183430000
chr1	184030000	184040000
chr1	184230000	184240000
chr1	184710000	184720000
chr1	184720000	184730000
chr1	184730000	184740000
chr1	184770000	184780000
chr1	184780000	184790000
chr1	184790000	184800000
chr1	184810000	184820000
chr1	184820000	184830000
chr1	184840000	184850000
chr1	184850000	184860000
chr1	184880000	184890000
chr1	184990000	185000000
chr1	185000000	185010000
chr1	185090000	185100000
chr1	185100000	185110000
chr1	185200000	185210000
chr1	185210000	185220000
chr1	185320000	185330000
chr1	185330000	185340000
chr1	185360000	185370000
chr1	185450000	185460000
chr1	185480000	185490000
chr1	186020000	186030000
chr1	186110000	186120000
chr1	186700000	186710000
chr1	186740000	186750000
chr1	186750000	186760000
chr1	186830000	186840000
chr1	186920000	186930000
chr1	186960000	186970000
chr1	186970000	186980000
chr1	187210000	187220000
chr1	187600000	187610000
chr1	187610000	187620000
chr1	187650000	187660000
chr1	187990000	188000000
chr1	188660000	188670000
chr1	188710000	188720000
chr1	188990000	189000000
chr1	189000000	189010000
chr1	189010000	189020000
chr1	189080000	189090000
chr1	189340000	189350000
chr1	189580000	189590000
chr1	189680000	189690000
chr1	189720000	189730000
chr1	189730000	189740000
chr1	189840000	189850000
chr1	189850000	189860000
chr1	189860000	189870000
chr1	189870000	189880000
chr1	189880000	189890000
chr1	189910000	189920000
chr1	189920000	189930000
chr1	190160000	190170000
chr1	190170000	190180000
chr1	190440000	190450000
chr1	190480000	190490000
chr1	190690000	190700000
chr1	190740000	190750000
chr1	190910000	190920000
chr1	190920000	190930000
chr1	190970000	190980000
chr1	191020000	191030000
chr1	191060000	191070000
chr1	191090000	191100000
chr1	191120000	191130000
chr1	191140000	191150000
chr1	191180000	191190000
chr1	191220000	191230000
chr1	191310000	191320000
chr1	191320000	191330000
chr1	191390000	191400000
chr1	191570000	191580000
chr1	191710000	191720000
chr1	191720000	191730000
chr1	191820000	191830000
chr1	191900000	191910000
chr1	191920000	191930000
chr1	191980000	191990000
chr1	191990000	192000000
chr1	192090000	192100000
chr1	192130000	192140000
chr1	192140000	192150000
chr1	192190000	192200000
chr1	192770000	192780000
chr1	192790000	192800000
chr1	192830000	192840000
chr1	192850000	192860000
chr1	193030000	193040000
chr1	193120000	193130000
chr1	193130000	193140000
chr1	193150000	193160000
chr1	193160000	193170000
chr1	193170000	193180000
chr1	193270000	193280000
chr1	193360000	193370000
chr1	193370000	193380000
chr1	193380000	193390000
chr1	193500000	193510000
chr1	193510000	193520000
chr1	193700000	193710000
chr1	194610000	194620000
chr1	194620000	194630000
chr1	194930000	194940000
chr1	194970000	194980000
chr1	195090000	195100000
chr1	195130000	195140000
chr1	195170000	195180000
chr1	195210000	195220000
chr1	195240000	195250000
chr1	195250000	195260000
chr1	195260000	195270000
chr2	3110000	3120000
chr2	3280000	3290000
chr2	3330000	3340000
chr2	3410000	3420000
chr2	3420000	3430000
chr2	3470000	3480000
chr2	3510000	3520000
chr2	3710000	3720000
chr2	3790000	3800000
chr2	3800000	3810000
chr2	3950000	3960000
chr2	4150000	4160000
chr2	4220000	4230000
chr2	4400000	4410000
chr2	4550000	4560000
chr2	4560000	4570000
chr2	4590000	4600000
chr2	4600000	4610000
chr2	4650000	4660000
chr2	4710000	4720000
chr2	4810000	4820000
chr2	4880000	4890000
chr2	4910000	4920000
chr2	4950000	4960000
chr2	5010000	5020000
chr2	5040000	5050000
chr2	5060000	5070000
chr2	5080000	5090000
chr2	5130000	5140000
chr2	5670000	5680000
chr2	5710000	5720000
chr2	5750000	5760000
chr2	5760000	5770000
chr2	5840000	5850000
chr2	5890000	5900000
chr2	5940000	5950000
chr2	5950000	5960000
chr2	6080000	6090000
chr2	6090000	6100000
chr2	6100000	6110000
chr2	6110000	6120000
chr2	6120000	6130000
chr2	6130000	6140000
chr2	6210000	6220000
chr2	6320000	6330000
chr2	6400000	6410000
chr2	6720000	6730000
chr2	6740000	6750000
chr2	6870000	6880000
chr2	7080000	7090000
chr2	9020000	9030000
chr2	9870000	9880000
chr2	9880000	9890000
chr2	9890000	9900000
chr2	9900000	9910000
chr2	10040000	10050000
chr2	10070000	10080000
chr2	10080000	10090000
chr2	10150000	10160000
chr2	10300000	10310000
chr2	10310000	10320000
chr2	10330000	10340000
chr2	10340000	10350000
chr2	10360000	10370000
chr2	10370000	10380000
chr2	10820000	10830000
chr2	11170000	11180000
chr2	11500000	11510000
chr2	11530000	11540000
chr2	11550000	11560000
chr2	11600000	11610000
chr2	11660000	11670000
chr2	11700000	11710000
chr2	11770000	11780000
chr2	12300000	12310000
chr2	12320000	12330000
chr2	12410000	12420000
chr2	12920000	12930000
chr2	13000000	13010000
chr2	13010000	13020000
chr2	13270000	13280000
chr2	13540000	13550000
chr2	13570000	13580000
chr2	13790000	13800000
chr2	14050000	14060000
chr2	14070000	14080000
chr2	14280000	14290000
chr2	14600000	14610000
chr2	14870000	14880000
chr2	14980000	14990000
chr2	15040000	15050000
chr2	15050000	15060000
chr2	15170000	15180000
chr2	16020000	16030000
chr2	16030000	16040000
chr2	16350000	16360000
chr2	17090000	17100000
chr2	17710000	17720000
chr2	17720000	17730000
chr2	17730000	17740000
chr2	17740000	17750000
chr2	17850000	17860000
chr2	17860000	17870000
chr2	17890000	17900000
chr2	17900000	17910000
chr2	17930000	17940000
chr2	17950000	17960000
chr2	17970000	17980000
chr2	17980000	17990000
chr2	18020000	18030000
chr2	18030000	18040000
chr2	18040000	18050000
chr2	18050000	18060000
chr2	18060000	18070000
chr2	18350000	18360000
chr2	18390000	18400000
chr2	18450000	18460000
chr2	18460000	18470000
chr2	18580000	18590000
chr2	18600000	18610000
chr2	18610000	18620000
chr2	18670000	18680000
chr2	18680000	18690000
chr2	18690000	18700000
chr2	18760000	18770000
chr2	18790000	18800000
chr2	18800000	18810000
